"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"2013","PT1","Continente","MIO_PPS","Million purchasing power standards (PPS)","204,492.92",""
"2014","PT1","Continente","MIO_PPS","Million purchasing power standards (PPS)","210,373.16",""
"2015","PT1","Continente","MIO_PPS","Million purchasing power standards (PPS)","220,471.06",""
"2016","PT1","Continente","MIO_PPS","Million purchasing power standards (PPS)","222,544.08",""
"2017","PT1","Continente","MIO_PPS","Million purchasing power standards (PPS)","225,960.87",""
"2000","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","48,726.39",""
"2001","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","50,787.14",""
"2002","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","52,046.83",""
"2003","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","51,839.63",""
"2004","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","52,828.76",""
"2005","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","56,576.15",""
"2006","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","59,791.98",""
"2007","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","62,667.13",""
"2008","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","62,681.27",""
"2009","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","59,670.18",""
"2010","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","62,438.32",""
"2011","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","60,537.36",""
"2012","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","60,593.52",""
"2013","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","62,188.03",""
"2014","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","64,657.49",""
"2015","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","67,763.5",""
"2016","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","68,837.16",""
"2017","PT11","Norte","MIO_PPS","Million purchasing power standards (PPS)","69,641.23",""
"2000","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","6,600.5",""
"2001","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","7,018.99",""
"2002","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","7,414.69",""
"2003","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","7,737.65",""
"2004","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","7,936.63",""
"2005","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","8,624.94",""
"2006","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,250.64",""
"2007","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,744.05",""
"2008","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,749.31",""
"2009","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,031.86",""
"2010","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,260.56",""
"2011","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","8,896.26",""
"2012","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","8,907.47",""
"2013","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,049.47",""
"2014","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","9,551.23",""
"2015","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","10,142.45",""
"2016","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","10,630.17",""
"2017","PT15","Algarve","MIO_PPS","Million purchasing power standards (PPS)","10,968",""
"2000","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","33,065.84",""
"2001","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","33,967.6",""
"2002","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","34,867.43",""
"2003","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","35,709.73",""
"2004","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","36,691.89",""
"2005","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","38,695.77",""
"2006","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","40,913.94",""
"2007","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","42,279.35",""
"2008","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","41,287.58",""
"2009","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","39,943.6",""
"2010","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","41,323.65",""
"2011","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","39,858.43",""
"2012","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","39,705.72",""
"2013","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","40,502.81",""
"2014","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","41,553.3",""
"2015","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","43,934.12",""
"2016","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","44,194.1",""
"2017","PT16","Centro (PT)","MIO_PPS","Million purchasing power standards (PPS)","44,718.43",""
"2000","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","62,815.18",""
"2001","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","64,558.39",""
"2002","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","67,601.75",""
"2003","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","68,725.88",""
"2004","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","71,432.53",""
"2005","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","76,089.02",""
"2006","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","80,264.01",""
"2007","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","83,509.38",""
"2008","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","83,576.53",""
"2009","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","80,326.93",""
"2010","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","83,081.23",""
"2011","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","80,002.03",""
"2012","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","77,743.89",""
"2013","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","79,038.42",""
"2014","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","80,470.9",""
"2015","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","83,289.06",""
"2016","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","83,725.84",""
"2017","PT17","Área Metropolitana de Lisboa","MIO_PPS","Million purchasing power standards (PPS)","85,137.59",""
"2000","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","11,852.91",""
"2001","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","12,025.16",""
"2002","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","12,313.24",""
"2003","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","12,653.71",""
"2004","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,007.78",""
"2005","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,711.42",""
"2006","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","14,691.27",""
"2007","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","15,047.9",""
"2008","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","14,634.89",""
"2009","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,754.85",""
"2010","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","14,489.27",""
"2011","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,955.93",""
"2012","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,644.56",""
"2013","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","13,714.19",""
"2014","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","14,140.25",""
"2015","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","15,341.94",""
"2016","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","15,156.81",""
"2017","PT18","Alentejo","MIO_PPS","Million purchasing power standards (PPS)","15,495.62",""
"2000","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,218.35",""
"2001","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,450.32",""
"2002","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,667.91",""
"2003","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,773.45",""
"2004","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,872.7",""
"2005","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,176.35",""
"2006","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,431.89",""
"2007","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,587.99",""
"2008","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,671.65",""
"2009","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,522.06",""
"2010","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,710.51",""
"2011","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,553.06",""
"2012","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,507.1",""
"2013","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,610.92",""
"2014","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,719.52",""
"2015","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,920.61",""
"2016","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,953.97",""
"2017","PT2","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,022.37",""
"2000","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,218.35",""
"2001","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,450.32",""
"2002","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,667.91",""
"2003","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,773.45",""
"2004","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,872.7",""
"2005","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,176.35",""
"2006","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,431.89",""
"2007","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,587.99",""
"2008","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,671.65",""
"2009","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,522.06",""
"2010","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,710.51",""
"2011","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,553.06",""
"2012","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,507.1",""
"2013","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,610.92",""
"2014","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,719.52",""
"2015","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,920.61",""
"2016","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,953.97",""
"2017","PT20","Região Autónoma dos Açores (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,022.37",""
"2000","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,598.97",""
"2001","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,646.14",""
"2002","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,107.99",""
"2003","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,267.4",""
"2004","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,585.33",""
"2005","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,977.41",""
"2006","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,297.88",""
"2007","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,482.2",""
"2008","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,526.1",""
"2009","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,256.85",""
"2010","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,416.79",""
"2011","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,287.81",""
"2012","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,960.42",""
"2013","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,074.53",""
"2014","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,251.75",""
"2015","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,444.06",""
"2016","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,502.98",""
"2017","PT3","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,605.93",""
"2000","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,598.97",""
"2001","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","3,646.14",""
"2002","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,107.99",""
"2003","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,267.4",""
"2004","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,585.33",""
"2005","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","4,977.41",""
"2006","PT30","Região Autónoma da Madeira (PT)","MIO_PPS","Million purchasing power standards (PPS)","5,297.88",""
